num,x,y,spp,dbh01,dbh04,hgt,crd,kabudachi,death
557,26.86571692,-13.64245907,bp,1.61,1.12,0.9,40.83840012829174,217.7658861788332,1
560,27.80282606,-18.54055314,bp,5.220282133,5.665915974,6.0,62.26124332225166,72.36601251886276,1
561,27.73127914,-18.75119354,bp,4.106197532,4.13802852,4.4,62.12632528290318,149.933428204294,1
562,27.81697373,-18.81904025,bp,11.4591559,11.65014183,9.2,62.29564183045114,79.49234317671325,1
563,27.6463105,-18.9754808,bp,3.501408748,3.596901714,3.8,62.11774543051449,89.95567455357606,1
564,27.71103186,-18.92845798,bp,0.84,1.25,2.2,62.0463158864222,156.9081184885204,1
565,28.0854725,-18.59302825,bp,0.9,1.65,1.8,62.30520746812946,69.07896127804383,1
573,16.298395,-11.76355535,bp,4.074366543,4.13802852,2.9,23.217757834320086,69.66451795590822,1
574,16.06781081,-11.9378174,bp,14.22845191,14.64225476,10.2,22.454075879935246,46.37862463184318,1
575,16.11788385,-12.2812712,bp,11.20450799,11.49098689,7.3,22.552516439179584,48.42531337351107,1
581,7.835684912,-16.8838174,bp,7.098310462,7.734930234,6.3,46.71468840730157,0.0,1
608,9.017358671,-23.07140553,bp,16.45662112,0.0,6.6,61.35658498822977,29.68121519931938,0
609,9.309286329,-23.14797658,bp,1.27,1.63,2.3,69.4855675877392,98.86305901420499,1
610,9.233176996,-22.94443674,bp,3.69239468,4.233521486,4.7,61.931317521418855,94.13208000462421,1
611,9.39442026,-23.02568493,bp,4.074366543,4.297183463,4.8,66.3722625119308,72.30020905915428,1
641,24.93435111,-25.74585079,bp,5.156620156,5.188451145,6.4,68.0609887834347,121.55747065458377,1
642,24.62561928,-25.80380323,bp,2.09,2.3,3.9,68.71145744256596,139.19277824038545,1
643,24.49189117,-26.07459769,bp,6.398028712,7.002817496,6.4,64.3322084869008,216.78323564918102,1
644,24.42614205,-26.1903964,bp,10.28140932,10.56788822,7.9,62.6144968482519,176.10975191284578,1
645,24.41693766,-26.42257853,bp,2.94,3.310422816,5.4,59.693042034864945,143.58526900644915,1
646,24.63112533,-26.19799845,bp,16.61577606,16.55211408,11.9,62.50694624129335,141.32176153042542,1
647,24.97833919,-25.9423331,bp,9.549296586,9.931268449,7.9,65.15375688880938,114.62493979827259,1
648,24.93112499,-26.2150548,bp,3.13,3.278591828,4.8,62.86789374375094,144.37984151011193,1
676,42.08674623,-25.30571065,bp,5.029296202,5.474930042,5.8,61.915452683473546,364.83381339958487,1
677,42.26849134,-25.48796139,bp,7.034648485,0.0,5.2,64.58023482437179,231.56416643178122,0
678,42.37470344,-25.66558158,bp,13.20986028,0.0,4.3,67.46243258501111,210.8743654043307,0
679,42.60077101,-25.45284054,bp,2.26,0.0,1.5,61.5608961154499,171.776803326807,0
680,42.78127029,-25.66387938,bp,1.54,1.75,2.8,64.96883632986521,179.47142473821657,1
681,42.7131439,-25.76693784,bp,6.175211792,6.46169069,5.1,66.96800515904835,166.2377496964444,1
682,42.67368908,-25.82924568,bp,1.38,1.68,1.8,68.34157329162277,232.49857603173427,1
684,42.33145432,-26.01445213,bp,1.4,1.62,1.7,74.32920939434437,255.23176247114299,1
685,42.30707959,-26.10928736,bp,3.41,3.437746771,1.7,76.21416696707945,185.31923271562096,1
686,42.24298137,-25.94487234,bp,7.352958371,8.021409132,5.9,74.0550738334602,221.16186934481658,1
687,42.24127772,-25.78642547,bp,6.175211792,0.0,2.8,70.67976810980412,279.1017093619439,0
688,42.05952616,-25.72628403,bp,6.46169069,6.302535746,5.1,71.47392633464953,262.890231786838,1
689,41.91320767,-25.70785274,bp,3.947042589,0.0,0.0,72.85949242481333,266.44134867637865,0
690,41.85997064,-25.65691581,bp,3.023943919,0.0,5.0,71.73537261400588,255.85508409942676,0
691,41.97232587,-25.58278724,bp,6.175211792,0.0,5.0,68.39841176900869,265.78577402003435,0
692,42.04681843,-25.5409174,bp,3.437746771,0.0,3.0,66.87763838830823,298.195129614,0
696,48.04309741,-23.90105574,bp,16.2338042,15.91549431,9.5,79.10412100761319,161.18554965918275,1
697,47.82517515,-23.7238731,bp,5.474930042,5.729577951,5.5,77.43028569377589,125.64545461691944,1
698,48.05349078,-23.80446722,bp,11.68197282,0.0,6.4,78.48025090791823,219.55209514059325,0
699,48.14767037,-23.5933355,bp,6.207042781,6.525352667,6.2,77.58848138909838,122.11356083416055,1
700,48.26885109,-23.65047667,bp,0.79,1.1,2.4,78.84021158664537,150.76014950658322,1
701,50.21513971,-27.43772321,bp,3.61,4.106197532,5.2,48.80766500558772,6910.514733508642,1
702,50.12276438,-27.68413651,bp,9.45380362,9.644789551,11.0,47.79917967197544,397.7951445471791,1
703,50.27736686,-27.78375186,bp,5.793239929,6.111549815,6.6,47.265476934481015,369.4087446734466,1
704,50.18911449,-27.79033093,bp,8.849014836,9.071831756,6.9,47.29612551766505,362.6105981968347,1
706,49.93819227,-27.77357633,bp,4.647324338,5.188451145,5.2,47.50751854207009,263.3709769742435,1
828,45.38290146,-40.85256783,bp,2.14,2.737465021,3.6,20.250006519019617,0.0,1
1000,31.89674369,17.510168,bp,10.98169107,10.94986008,7.6,29.134295648978515,2892.26670837916,1
1001,31.89674369,17.510168,bp,5.697746963,5.793239929,6.0,29.134295648978515,3420.66111907916,1
2001,50.21513971,-27.43772321,bp,4.169859509,4.169859509,0.0,48.80766500558772,6854.528782608642,1
2002,50.21513971,-27.43772321,bp,14.2602829,14.2602829,0.0,48.80766500558772,5845.486443508642,1
2003,50.21513971,-27.43772321,bp,7.957747155,8.116902098,0.0,48.80766500558772,6475.740018008642,1
2004,50.21513971,-27.43772321,bp,3.119436885,3.119436885,0.0,48.80766500558772,6959.571045008643,1
2005,50.21513971,-27.43772321,bp,3.947042589,4.13802852,0.0,48.80766500558772,6876.810474608642,1
2006,50.21513971,-27.43772321,bp,13.20986028,13.36901522,0.0,48.80766500558772,5950.528705508642,1
2007,50.21513971,-27.43772321,bp,4.583662361,5.092958179,0.0,48.80766500558772,6813.1484974086425,1
2008,50.21513971,-27.43772321,bp,12.22309963,12.35042358,0.0,48.80766500558772,6049.2047705086425,1
2009,50.21513971,-27.43772321,bp,3.183098862,3.342253805,0.0,48.80766500558772,6953.2048473086425,1
2010,50.21513971,-27.43772321,bp,1.57,1.56,0.0,48.80766500558772,7114.514733508642,1
4782,42.09,-25.31,bp,1.97,1.97,2.7,61.98831199660973,672.6830053912153,1
